resultado,is_team_a_host,is_team_b_host,rank_a,valor_a,vitorias_4a_a,rank_b,valor_b,vitorias_4a_b,gols_elite_a,ast_elite_a,minutos_elite_a,gols_elite_b,ast_elite_b,minutos_elite_b,region_name_a_Caribbean,region_name_a_Central America,region_name_a_East Asia,region_name_a_Europe,"region_name_a_Europe, Asia",region_name_a_Middle East,region_name_a_North America,region_name_a_Oceania,region_name_a_South America,region_name_b_Caribbean,region_name_b_Central America,region_name_b_East Asia,region_name_b_Europe,"region_name_b_Europe, Asia",region_name_b_Middle East,region_name_b_North America,region_name_b_Oceania,region_name_b_South America,confederation_name_a_Confederation of African Football,"confederation_name_a_Confederation of North, Central American and Caribbean Association Football",confederation_name_a_Oceania Football Confederation,confederation_name_a_South American Football Confederation,confederation_name_a_Union of European Football Associations,confederation_name_b_Confederation of African Football,"confederation_name_b_Confederation of North, Central American and Caribbean Association Football",confederation_name_b_Oceania Football Confederation,confederation_name_b_South American Football Confederation,confederation_name_b_Union of European Football Associations,Round_Group stage,Round_Quarter-finals,Round_Round of 16,Round_Semi-finals,Round_Third-place match
0.0,0,0,20.0,,20.0,12.0,,17.0,,,,374.0,249.0,233879.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0.0,0,0,31.0,,23.0,32.0,,24.0,9.0,6.0,9891.0,27.0,30.0,29093.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,23.0,,17.0,28.0,,18.0,76.0,70.0,74684.0,5.0,5.0,3457.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0.0,0,0,5.0,,28.0,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2.0,0,0,38.0,,21.0,13.0,,30.0,42.0,25.0,31825.0,49.0,31.0,35975.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.0,0,0,29.0,,27.0,2.0,,38.0,,,,233.0,114.0,122674.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2.0,0,0,,,,50.0,,29.0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,0,0,7.0,,41.0,6.0,,21.0,11.0,5.0,7578.0,258.0,210.0,257120.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,36.0,,20.0,21.0,,14.0,6.0,4.0,8678.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,19.0,,24.0,3.0,,23.0,50.0,34.0,35512.0,180.0,111.0,112033.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1.0,0,0,27.0,,26.0,12.0,,17.0,63.0,34.0,33152.0,374.0,249.0,233879.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,37.0,,30.0,8.0,,25.0,,,,557.0,479.0,505019.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,25.0,,18.0,18.0,,21.0,12.0,5.0,6717.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2.0,0,0,20.0,,20.0,1.0,,33.0,,,,552.0,415.0,374493.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1.0,0,0,42.0,,26.0,24.0,,18.0,89.0,60.0,67795.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.0,0,0,34.0,,48.0,15.0,,21.0,,,,8.0,7.0,14429.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,17.0,,23.0,11.0,,24.0,49.0,25.0,28618.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,,,,13.0,,30.0,,,,49.0,31.0,35975.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.0,0,0,31.0,,23.0,23.0,,17.0,9.0,6.0,9891.0,76.0,70.0,74684.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,5.0,,28.0,38.0,,21.0,,,,42.0,25.0,31825.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,7.0,,41.0,36.0,,20.0,11.0,5.0,7578.0,6.0,4.0,8678.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
1.0,0,0,29.0,,27.0,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,32.0,,24.0,28.0,,18.0,27.0,30.0,29093.0,5.0,5.0,3457.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,37.0,,30.0,25.0,,18.0,,,,12.0,5.0,6717.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,6.0,,21.0,21.0,,14.0,258.0,210.0,257120.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,2.0,,38.0,50.0,,29.0,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,19.0,,24.0,27.0,,26.0,50.0,34.0,35512.0,63.0,34.0,33152.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2.0,0,0,8.0,,25.0,18.0,,21.0,557.0,479.0,505019.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0.0,0,0,3.0,,23.0,12.0,,17.0,180.0,111.0,112033.0,374.0,249.0,233879.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,20.0,,20.0,42.0,,26.0,,,,89.0,60.0,67795.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2.0,0,0,17.0,,23.0,34.0,,48.0,49.0,25.0,28618.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,0,0,1.0,,33.0,24.0,,18.0,552.0,415.0,374493.0,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2.0,0,0,28.0,,18.0,31.0,,23.0,5.0,5.0,3457.0,9.0,6.0,9891.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
2.0,0,0,13.0,,30.0,5.0,,28.0,49.0,31.0,35975.0,,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1.0,0,0,11.0,,24.0,15.0,,21.0,,,,8.0,7.0,14429.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
0.0,0,0,50.0,,29.0,29.0,,27.0,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.0,0,0,32.0,,24.0,23.0,,17.0,27.0,30.0,29093.0,76.0,70.0,74684.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,,,,38.0,,21.0,,,,42.0,25.0,31825.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0.0,0,0,21.0,,14.0,7.0,,41.0,,,,11.0,5.0,7578.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2.0,0,0,2.0,,38.0,,,,233.0,114.0,122674.0,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2.0,0,0,6.0,,21.0,36.0,,20.0,258.0,210.0,257120.0,6.0,4.0,8678.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2.0,0,0,3.0,,23.0,27.0,,26.0,180.0,111.0,112033.0,63.0,34.0,33152.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1.0,0,0,18.0,,21.0,37.0,,30.0,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1.0,0,0,12.0,,17.0,19.0,,24.0,374.0,249.0,233879.0,50.0,34.0,35512.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2.0,0,0,8.0,,25.0,25.0,,18.0,557.0,479.0,505019.0,12.0,5.0,6717.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1.0,0,0,15.0,,21.0,17.0,,23.0,8.0,7.0,14429.0,49.0,25.0,28618.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
0.0,0,0,24.0,,18.0,20.0,,20.0,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2.0,0,0,11.0,,24.0,34.0,,48.0,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.0,0,0,1.0,,33.0,42.0,,26.0,552.0,415.0,374493.0,89.0,60.0,67795.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
