player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-01493,Álvarez Balanta,Éder,1993-02-28,0,1,0,0,1,2014
P-07583,Ambrose,Efe,1988-10-18,0,1,0,0,1,2014
P-02877,Ameobi,Shola,1981-10-12,0,0,0,1,1,2014
P-06589,Aoyama,Toshihiro,1986-02-22,0,0,1,0,1,2014
P-04685,Aquilani,Alberto,1984-07-07,0,0,1,0,1,2014
P-01784,Aránguiz,Charles,1989-04-17,0,0,1,0,1,2014
P-02817,Armero,Pablo,1986-11-02,0,1,0,0,1,2014
P-03900,Arroyo,Michael,1987-04-23,0,0,1,0,1,2014
P-01158,Atsu,Christian,1992-01-10,0,0,1,0,1,2014
P-00120,Aurier,Serge,1992-12-24,0,1,0,0,1,2014
P-09728,Avdukić,Asmir,1981-05-13,1,0,0,0,1,2014
P-06325,Ayew,Jordan,1991-09-11,0,0,0,1,1,2014
P-01514,Ayoví,Jaime,1988-02-21,0,0,0,1,1,2014
P-05786,Azeez,Ramon,1992-12-12,0,0,1,0,1,2014
P-00230,Babatunde,Michael,1992-12-24,0,0,1,0,1,2014
P-00293,Bagüí,Óscar,1982-12-10,0,1,0,0,1,2014
P-05861,Baines,Leighton,1984-12-11,0,1,0,0,1,2014
P-04874,Balotelli,Mario,1990-08-12,0,0,0,1,1,2014
P-04855,Banguera,Máximo,1985-12-16,1,0,0,0,1,2014
P-06874,Barkley,Ross,1993-12-05,0,0,1,0,1,2014
P-00880,Barrantes,Michael,1983-10-04,0,0,1,0,1,2014
P-02446,Basanta,José María,1984-04-03,0,1,0,0,1,2014
P-06965,Beckeles,Brayan,1985-11-28,0,1,0,0,1,2014
P-05151,Beckerman,Kyle,1982-04-23,0,0,1,0,1,2014
P-03619,Bedimo,Henri,1984-06-04,0,1,0,0,1,2014
P-01339,Bedoya,Alejandro,1987-04-29,0,0,1,0,1,2014
P-09015,Begović,Asmir,1987-06-20,1,0,0,0,1,2014
P-03864,Beikzadeh,Hashem,1984-01-22,0,1,0,0,1,2014
P-05094,Beitashour,Steven,1987-02-01,0,1,0,0,1,2014
P-09021,Belkalem,Essaïd,1989-01-01,0,1,0,0,1,2014
P-03283,Bengtson,Jerry,1987-04-08,0,0,0,1,1,2014
P-07250,Bentaleb,Nabil,1994-11-24,0,0,1,0,1,2014
P-00798,Benzema,Karim,1987-12-19,0,0,0,1,1,2014
P-01487,Berezutski,Vasili,1982-06-20,0,1,0,0,1,2014
P-06605,Bernard,not applicable,1992-09-08,0,0,0,1,1,2014
P-07852,Bešić,Muhamed,1992-09-10,0,1,0,0,1,2014
P-04295,Besler,Matt,1987-02-11,0,1,0,0,1,2014
P-05263,Bičakčić,Ermin,1990-01-24,0,1,0,0,1,2014
P-04511,Blind,Daley,1990-03-09,0,1,0,0,1,2014
P-08670,Bolly,Mathis,1990-11-14,0,0,0,1,1,2014
P-08114,Bone,Adrián,1988-09-08,1,0,0,0,1,2014
P-04997,Bony,Wilfried,1988-12-10,0,0,0,1,1,2014
P-02899,Bossut,Sammy,1985-08-11,1,0,0,0,1,2014
P-05148,Boye,John,1987-04-23,0,1,0,0,1,2014
P-04954,Bozanic,Oliver,1989-01-08,0,0,1,0,1,2014
P-02558,Brahimi,Yacine,1990-02-08,0,0,1,0,1,2014
P-03195,Brenes,Randall,1983-08-13,0,0,0,1,1,2014
P-03215,Brizuela,Isaác,1990-08-28,0,0,1,0,1,2014
P-09091,Brooks,John,1993-01-28,0,1,0,0,1,2014
P-03724,Cabaye,Yohan,1986-01-14,0,0,1,0,1,2014
P-05839,Cabella,Rémy,1990-03-08,0,0,1,0,1,2014
P-05176,Cadamuro-Bentaïba,Liassine,1988-03-05,0,1,0,0,1,2014
P-03500,Caicedo,Felipe,1988-09-05,0,0,0,1,1,2014
P-01571,Calvo,Diego,1991-03-25,0,0,1,0,1,2014
P-09495,Cambronero,Daniel,1986-01-08,1,0,0,0,1,2014
P-07357,Cameron,Geoff,1985-07-11,0,1,0,0,1,2014
P-08501,Campagnaro,Hugo,1980-06-27,0,1,0,0,1,2014
P-04985,Candreva,Antonio,1987-02-28,0,0,1,0,1,2014
P-01933,Carbonero,Carlos,1990-07-25,0,0,1,0,1,2014
P-09037,Cassano,Antonio,1982-07-12,0,0,0,1,1,2014
P-08403,Cazorla,Santi,1984-12-13,0,0,1,0,1,2014
P-05886,Cerci,Alessio,1987-07-23,0,0,0,1,1,2014
P-06040,Chandler,Timothy,1990-03-29,0,1,0,0,1,2014
P-00761,Chávez,Marvin,1983-11-03,0,0,1,0,1,2014
P-02370,Christodoulopoulos,Lazaros,1986-12-19,0,0,1,0,1,2014
P-06255,Cillessen,Jasper,1989-04-22,1,0,0,0,1,2014
P-05461,Ciman,Laurent,1985-08-05,0,1,0,0,1,2014
P-02244,Claros,Jorge,1986-01-08,0,0,1,0,1,2014
P-05299,Clasie,Jordy,1991-06-27,0,0,1,0,1,2014
P-02503,Costly,Carlo,1982-07-18,0,0,0,1,1,2014
P-04205,Cubero,José Miguel,1987-02-14,0,0,1,0,1,2014
P-06241,Dante,not applicable,1983-10-18,0,1,0,0,1,2014
P-00674,Darmian,Matteo,1989-12-02,0,1,0,0,1,2014
P-00294,Dauda,Fatau,1985-04-06,1,0,0,0,1,2014
P-05648,Davari,Daniel,1988-01-06,1,0,0,0,1,2014
P-08082,Davidson,Jason,1991-06-29,0,1,0,0,1,2014
P-03111,Davis,Brad,1981-11-08,0,0,1,0,1,2014
P-05005,de Guzmán,Jonathan,1987-09-13,0,0,1,0,1,2014
P-06718,De Sciglio,Mattia,1992-10-20,0,1,0,0,1,2014
P-06774,de Vrij,Stefan,1992-02-05,0,1,0,0,1,2014
P-07449,Debuchy,Mathieu,1985-07-28,0,1,0,0,1,2014
P-09084,Defour,Steven,1988-04-15,0,0,1,0,1,2014
P-06256,Delgado,Edder,1986-11-20,0,0,1,0,1,2014
P-03435,Denisov,Igor,1984-05-17,0,0,1,0,1,2014
P-01083,Depay,Memphis,1994-02-13,0,0,0,1,1,2014
P-08134,Díaz,Júnior,1983-09-12,0,1,0,0,1,2014
P-04299,Díaz,Marcelo,1986-12-30,0,0,1,0,1,2014
P-09439,Dié,Serey,1984-11-07,0,0,1,0,1,2014
P-03853,Digne,Lucas,1993-07-20,0,1,0,0,1,2014
P-02542,Diomandé,Ismaël,1992-08-28,0,0,1,0,1,2014
P-02765,Diskerud,Mix,1990-10-02,0,0,1,0,1,2014
P-04262,Djabou,Abdelmoumene,1987-01-31,0,0,1,0,1,2014
P-00391,Djakpa,Constant,1986-10-17,0,1,0,0,1,2014
P-09909,Djeugoué,Cédric,1992-08-28,0,1,0,0,1,2014
P-08083,Domínguez,Alexander,1987-06-05,1,0,0,0,1,2014
P-03314,Durm,Erik,1992-05-12,0,1,0,0,1,2014
P-01282,Džeko,Edin,1986-03-17,0,0,0,1,1,2014
P-05008,Eder,not applicable,1987-12-22,0,0,0,1,1,2014
P-09770,Eduardo,not applicable,1983-02-25,0,0,0,1,1,2014
P-00180,Egwuekwe,Azubuike,1989-07-16,0,1,0,0,1,2014
P-05976,Emenike,Emmanuel,1987-05-10,0,0,0,1,1,2014
P-05423,Erazo,Frickson,1988-05-05,0,1,0,0,1,2014
P-07290,Fayzulin,Viktor,1986-04-22,0,0,1,0,1,2014
P-09126,Feghouli,Sofiane,1989-12-26,0,0,1,0,1,2014
P-05919,Fejzić,Jasmin,1986-05-15,1,0,0,0,1,2014
P-03709,Fer,Leroy,1990-01-05,0,0,1,0,1,2014
P-05805,Fernández,Augusto,1986-04-10,0,0,1,0,1,2014
P-04453,Fernández,Federico,1989-02-21,0,1,0,0,1,2014
P-04149,Fetfatzidis,Giannis,1990-12-21,0,0,1,0,1,2014
P-01934,Feudjou,Loïc,1992-04-14,1,0,0,0,1,2014
P-00384,Forster,Fraser,1988-03-17,1,0,0,0,1,2014
P-03407,Foster,Ben,1983-04-03,1,0,0,0,1,2014
P-03902,Francis,Waylon,1990-09-20,0,1,0,0,1,2014
P-02183,Franjic,Ivan,1987-09-10,0,1,0,0,1,2014
P-04624,Fuenzalida,José Pablo,1985-02-22,0,0,1,0,1,2014
P-05756,Gabriel,Reuben,1990-09-25,0,0,1,0,1,2014
P-01484,Gago,Fernando,1986-04-10,0,0,1,0,1,2014
P-03484,Garay,Ezequiel,1986-10-10,0,1,0,0,1,2014
P-06550,García,Juan Carlos,1988-03-08,0,1,0,0,1,2014
P-00987,Garrido,Luis,1990-11-05,0,0,1,0,1,2014
P-06187,Gbohouo,Sylvain,1988-10-29,1,0,0,0,1,2014
P-04168,Ghilas,Nabil,1990-04-20,0,0,0,1,1,2014
P-04393,Ghoulam,Faouzi,1991-02-01,0,1,0,0,1,2014
P-01224,Glushakov,Denis,1987-01-27,0,0,1,0,1,2014
P-03633,Glykos,Panagiotis,1986-06-03,1,0,0,0,1,2014
P-05853,Gonda,Shūichi,1989-03-03,1,0,0,0,1,2014
P-09297,Gonzalez,Omar,1988-10-11,0,1,0,0,1,2014
P-02290,González,Álvaro,1984-10-29,0,0,1,0,1,2014
P-02208,Götze,Mario,1992-06-03,0,0,1,0,1,2014
P-03973,Gradel,Max,1987-11-30,0,0,0,1,1,2014
P-08698,Granados,Óscar,1985-10-25,0,0,1,0,1,2014
P-06110,Green,Julian,1995-06-06,0,0,1,0,1,2014
P-09212,Großkreutz,Kevin,1988-07-19,0,1,0,0,1,2014
P-05635,Gruezo,Carlos,1995-04-19,0,0,1,0,1,2014
P-00708,Guarín,Fredy,1986-06-30,0,0,1,0,1,2014
P-04410,Gustavo,Luiz,1987-07-23,0,0,1,0,1,2014
P-02662,Gutiérrez,Felipe,1990-10-08,0,0,1,0,1,2014
P-04355,Gutiérrez,Teófilo,1985-05-17,0,0,0,1,1,2014
P-07296,Ha,Dae-sung,1985-03-02,0,0,1,0,1,2014
P-00438,Haddadifar,Ghasem,1983-07-12,0,0,1,0,1,2014
P-01103,Hadžić,Anel,1989-08-16,0,0,1,0,1,2014
P-05232,Haghighi,Alireza,1988-05-02,1,0,0,0,1,2014
P-07980,Haghighi,Reza,1989-02-01,0,0,1,0,1,2014
P-09107,Hajrović,Izet,1991-08-04,0,0,1,0,1,2014
P-01036,Halloran,Ben,1992-06-14,0,0,1,0,1,2014
P-04749,Han,Kook-young,1990-04-19,0,0,1,0,1,2014
P-01177,Henrique,not applicable,1986-10-14,0,1,0,0,1,2014
P-00074,Hernández,Abel,1990-08-08,0,0,0,1,1,2014
P-04773,Hernanes,not applicable,1985-05-29,0,0,1,0,1,2014
P-06847,Herrera,Johnny,1981-05-09,1,0,0,0,1,2014
P-06895,Heydari,Khosro,1983-09-14,0,1,0,0,1,2014
P-05863,Holebas,José,1984-06-27,0,1,0,0,1,2014
P-01372,Holland,James,1989-05-15,0,0,1,0,1,2014
P-09551,Hong,Jeong-ho,1989-08-12,0,1,0,0,1,2014
P-05890,Hosseini,Jalal,1982-02-03,0,1,0,0,1,2014
P-02304,Höwedes,Benedikt,1988-02-29,0,1,0,0,1,2014
P-03069,Hulk,not applicable,1986-07-25,0,0,0,1,1,2014
P-03474,Hwang,Seok-ho,1989-06-27,0,1,0,0,1,2014
P-04485,Ibarbo,Víctor,1990-05-19,0,0,0,1,1,2014
P-05709,Ibarra,Renato,1991-01-20,0,0,1,0,1,2014
P-02959,Ibišević,Vedad,1984-08-06,0,0,0,1,1,2014
P-07734,Ibričić,Senijad,1985-09-26,0,0,1,0,1,2014
P-00590,Immobile,Ciro,1990-02-20,0,0,0,1,1,2014
P-08412,Inoha,Masahiko,1983-08-28,0,1,0,0,1,2014
P-09936,Insigne,Lorenzo,1991-06-04,0,0,0,1,1,2014
P-04108,Ionov,Aleksei,1989-02-18,0,0,0,1,1,2014
P-05714,Itandje,Charles,1982-11-02,1,0,0,0,1,2014
P-08222,Jagielka,Phil,1982-08-17,0,1,0,0,1,2014
P-09783,Janmaat,Daryl,1989-07-22,0,1,0,0,1,2014
P-07678,Jefferson,not applicable,1983-01-02,1,0,0,0,1,2014
P-09482,Jelavić,Nikica,1985-08-27,0,0,0,1,1,2014
P-06362,Ji,Dong-won,1991-05-28,0,0,0,1,1,2014
P-01247,Jô,not applicable,1987-03-20,0,0,0,1,1,2014
P-01730,Jóhannsson,Aron,1990-11-10,0,0,0,1,1,2014
P-01646,Johnson,Fabian,1987-12-11,0,1,0,0,1,2014
P-05154,Jones,Jermaine,1981-11-03,0,0,1,0,1,2014
P-04651,Juanfran,not applicable,1985-01-09,0,1,0,0,1,2014
P-03204,Kakitani,Yoichiro,1990-01-03,0,0,0,1,1,2014
P-09168,Kanunnikov,Maksim,1991-07-14,0,0,0,1,1,2014
P-02393,Kapino,Stefanos,1994-03-18,1,0,0,0,1,2014
P-05693,Karnezis,Orestis,1985-07-11,1,0,0,0,1,2014
P-09730,Kim,Chang-soo,1985-09-12,0,1,0,0,1,2014
P-09518,Kiyotake,Hiroshi,1989-11-12,0,0,1,0,1,2014
P-04161,Kokorin,Aleksandr,1991-03-19,0,0,0,1,1,2014
P-01609,Kolašinac,Sead,1993-06-20,0,1,0,0,1,2014
P-07403,Kombarov,Dmitri,1987-01-22,0,1,0,0,1,2014
P-06795,Kone,Panagiotis,1987-07-26,0,0,1,0,1,2014
P-06602,Kongolo,Terence,1994-02-14,0,1,0,0,1,2014
P-08238,Koscielny,Laurent,1985-09-10,0,1,0,0,1,2014
P-01682,Kozlov,Aleksei,1986-11-16,0,1,0,0,1,2014
P-05450,Kramer,Christoph,1991-02-19,0,0,1,0,1,2014
P-05808,Krul,Tim,1988-04-03,1,0,0,0,1,2014
P-07932,Kwak,Tae-hwi,1981-07-08,0,1,0,0,1,2014
P-04114,Kwarasey,Adam Larsen,1987-12-12,1,0,0,0,1,2014
P-02193,Lallana,Adam,1988-05-10,0,0,1,0,1,2014
P-05551,Lambert,Rickie,1982-02-16,0,0,0,1,1,2014
P-05790,Langerak,Mitchell,1988-08-22,1,0,0,0,1,2014
P-01969,Lavezzi,Ezequiel,1985-05-03,0,0,0,1,1,2014
P-06759,Lee,Bum-young,1989-04-02,1,0,0,0,1,2014
P-09490,Lee,Keun-ho,1985-04-11,0,0,0,1,1,2014
P-00741,Lens,Jeremain,1987-11-24,0,0,0,1,1,2014
P-03303,Lodygin,Yuri,1990-05-26,1,0,0,0,1,2014
P-09929,Lombaerts,Nicolas,1985-03-20,0,1,0,0,1,2014
P-00138,López,Luis,1993-09-13,1,0,0,0,1,2014
P-01380,Luiz,David,1987-04-22,0,1,0,0,1,2014
P-07732,Lulić,Senad,1986-01-18,0,0,1,0,1,2014
P-02008,Mahini,Hossein,1986-09-16,0,1,0,0,1,2014
P-06973,Mahrez,Riyad,1991-02-21,0,0,1,0,1,2014
P-01477,Mandé,Sayouba,1993-06-15,1,0,0,0,1,2014
P-08329,Mandi,Aïssa,1991-10-22,0,1,0,0,1,2014
P-07965,Mangala,Eliaquim,1991-02-13,0,1,0,0,1,2014
P-07339,Maniatis,Giannis,1986-10-12,0,0,1,0,1,2014
P-09714,Manolas,Kostas,1991-06-14,0,1,0,0,1,2014
P-02612,Martínez,Fidel,1990-02-15,0,0,1,0,1,2014
P-00278,Martínez,Jackson,1986-10-03,0,0,0,1,1,2014
P-01521,Martínez,Mario,1989-07-30,0,0,1,0,1,2014
P-00938,Martínez,Rony,1987-10-16,0,0,0,1,1,2014
P-06545,Martins Indi,Bruno,1992-02-08,0,1,0,0,1,2014
P-07249,Mavuba,Rio,1984-03-08,0,0,1,0,1,2014
P-02308,Maxwell,not applicable,1981-08-27,0,1,0,0,1,2014
P-02118,McGowan,Ryan,1989-08-15,0,1,0,0,1,2014
P-06269,McKay,Matt,1983-01-11,0,0,1,0,1,2014
P-05104,Medunjanin,Haris,1985-03-08,0,0,1,0,1,2014
P-03832,Mehmedi,Admir,1991-03-16,0,0,0,1,1,2014
P-09669,Mejía,Alexander,1988-07-11,0,0,1,0,1,2014
P-07171,Mena,Eugenio,1988-07-18,0,1,0,0,1,2014
P-03586,Miller,Roy,1984-11-24,0,1,0,0,1,2014
P-01094,Minda,Oswaldo,1983-07-26,0,0,1,0,1,2014
P-08027,Mirallas,Kevin,1987-10-05,0,0,1,0,1,2014
P-08186,Misimović,Zvjezdan,1982-06-05,0,0,1,0,1,2014
P-00352,Mitroglou,Kostas,1988-03-12,0,0,0,1,1,2014
P-04338,Mogilevets,Pavel,1993-01-25,0,0,1,0,1,2014
P-02973,Montero,Jefferson,1989-09-01,0,0,1,0,1,2014
P-02635,Montes,Juan Pablo,1985-10-26,0,1,0,0,1,2014
P-05159,Morishige,Masato,1987-05-21,0,1,0,0,1,2014
P-08019,Mostefa,Mehdi,1983-08-30,0,0,1,0,1,2014
P-07647,Motta,Thiago,1982-08-28,0,0,1,0,1,2014
P-09151,Moukandjo,Benjamin,1988-11-12,0,0,0,1,1,2014
P-02568,Mujdža,Mensur,1984-03-28,0,1,0,0,1,2014
P-07549,Muñoz,Rodrigo,1982-01-22,1,0,0,0,1,2014
P-05836,Mustafi,Shkodran,1992-04-17,0,1,0,0,1,2014
P-06117,Myrie,David,1988-06-01,0,1,0,0,1,2014
P-05817,Najar,Andy,1993-03-16,0,0,1,0,1,2014
P-07327,Nani,not applicable,1986-11-17,0,0,1,0,1,2014
P-05830,Ndjock,Sammy,1990-02-25,1,0,0,0,1,2014
P-02355,Neto,Luís,1988-05-26,0,1,0,0,1,2014
P-08593,Nishikawa,Shusaku,1986-06-18,1,0,0,0,1,2014
P-04516,Noboa,Christian,1985-04-09,0,0,1,0,1,2014
P-03430,Nounkeu,Dany,1986-04-11,0,1,0,0,1,2014
P-06067,Nwofor,Uche,1991-09-17,0,0,0,1,1,2014
P-02096,Nyom,Allan,1988-05-10,0,1,0,0,1,2014
P-08246,Oar,Tommy,1991-12-10,0,0,1,0,1,2014
P-07386,Oboabona,Godfrey,1990-08-16,0,1,0,0,1,2014
P-09622,Odunlami,Kunle,1991-04-30,0,1,0,0,1,2014
P-00083,Olinga,Fabrice,1996-05-12,0,0,0,1,1,2014
P-01354,Opare,Daniel,1990-10-18,0,1,0,0,1,2014
P-03835,Origi,Divock,1995-04-18,0,0,0,1,1,2014
P-01086,Orión,Agustín,1981-07-26,1,0,0,0,1,2014
P-07869,Oscar,not applicable,1991-09-09,0,0,1,0,1,2014
P-02794,Oshaniwa,Juwon,1990-09-14,0,1,0,0,1,2014
P-07948,Oxlade-Chamberlain,Alex,1993-08-15,0,0,1,0,1,2014
P-05467,Paletta,Gabriel,1986-02-15,0,1,0,0,1,2014
P-00072,Paredes,Juan Carlos,1987-07-08,0,1,0,0,1,2014
P-05140,Park,Jong-woo,1989-03-10,0,0,1,0,1,2014
P-08012,Parolo,Marco,1985-01-25,0,0,1,0,1,2014
P-05729,Peña,Carlos,1990-03-29,0,0,1,0,1,2014
P-04710,Pereira,João,1984-02-25,0,1,0,0,1,2014
P-04278,Perin,Mattia,1992-11-10,1,0,0,0,1,2014
P-04451,Pinilla,Mauricio,1984-02-04,0,0,0,1,1,2014
P-03840,Pjanić,Miralem,1990-04-02,0,0,1,0,1,2014
P-00755,Ponce,Miguel Ángel,1989-04-12,0,1,0,0,1,2014
P-02381,Pooladi,Mehrdad,1987-02-26,0,1,0,0,1,2014
P-00671,Pranjić,Danijel,1981-12-02,0,1,0,0,1,2014
P-06495,Pulido,Alan,1991-03-08,0,0,0,1,1,2014
P-04826,Rabiu,Mohammed,1989-12-31,0,0,1,0,1,2014
P-04189,Rahmani,Bakhtiar,1991-09-23,0,0,1,0,1,2014
P-03276,Ramírez,Gastón,1990-12-02,0,0,1,0,1,2014
P-03013,Ramos,Adrián,1986-01-22,0,0,0,1,1,2014
P-01237,Rémy,Loïc,1987-01-02,0,0,0,1,1,2014
P-07524,Reyes,Diego,1992-09-19,0,1,0,0,1,2014
P-09638,Rimando,Nick,1979-06-17,1,0,0,0,1,2014
P-02749,Rojas,Joao,1989-06-14,0,0,1,0,1,2014
P-01030,Rojas,José Manuel,1983-06-03,0,1,0,0,1,2014
P-03192,Ruffier,Stéphane,1986-09-27,1,0,0,0,1,2014
P-02082,Ryzhikov,Sergey,1980-09-19,1,0,0,0,1,2014
P-06136,Saitō,Manabu,1990-04-04,0,0,0,1,1,2014
P-00728,Sakho,Mamadou,1990-02-13,0,1,0,0,1,2014
P-02358,Salihović,Sejad,1984-10-08,0,0,1,0,1,2014
P-01973,Salli,Edgar,1992-08-17,0,0,1,0,1,2014
P-06148,Samaris,Andreas,1989-06-13,0,0,1,0,1,2014
P-06509,Sammir,not applicable,1987-04-23,0,0,1,0,1,2014
P-08043,Schildenfeld,Gordon,1985-03-18,0,1,0,0,1,2014
P-04534,Schneiderlin,Morgan,1989-11-08,0,0,1,0,1,2014
P-09818,Schürrle,André,1990-11-06,0,0,0,1,1,2014
P-04520,Shatov,Oleg,1990-07-29,0,0,1,0,1,2014
P-07862,Shaw,Luke,1995-07-12,0,1,0,0,1,2014
P-06118,Shchennikov,Georgi,1991-04-27,0,1,0,0,1,2014
P-00602,Si Mohamed,Cédric,1985-01-09,1,0,0,0,1,2014
P-09993,Silva,Francisco,1986-02-11,0,0,1,0,1,2014
P-05614,Silva,Rafa,1993-05-17,0,0,1,0,1,2014
P-00324,Sio,Giovanni,1989-03-31,0,0,0,1,1,2014
P-03089,Sirigu,Salvatore,1987-01-12,1,0,0,0,1,2014
P-02032,Sissoko,Moussa,1989-08-16,0,0,1,0,1,2014
P-02287,Slimani,Islam,1988-06-18,0,0,0,1,1,2014
P-06384,Smalling,Chris,1989-11-22,0,1,0,0,1,2014
P-07478,Soudani,Hillal,1987-11-25,0,0,0,1,1,2014
P-06966,Spahić,Emir,1980-08-18,0,1,0,0,1,2014
P-05158,Spiranovic,Matthew,1988-06-27,0,1,0,0,1,2014
P-05975,Stocker,Valentin,1989-04-12,0,0,1,0,1,2014
P-07055,Sturridge,Daniel,1989-09-01,0,0,0,1,1,2014
P-05848,Sumaila,Rashid,1992-12-18,0,1,0,0,1,2014
P-04076,Šunjić,Toni,1988-12-15,0,1,0,0,1,2014
P-02313,Sušić,Tino-Sven,1992-02-13,0,0,1,0,1,2014
P-05659,Tachtsidis,Panagiotis,1991-02-15,0,0,1,0,1,2014
P-08516,Taggart,Adam,1993-06-02,0,0,0,1,1,2014
P-06925,Taïder,Saphir,1992-02-29,0,0,1,0,1,2014
P-04481,Toselli,Cristopher,1988-06-22,1,0,0,0,1,2014
P-04443,Troisi,James,1988-07-03,0,0,1,0,1,2014
P-00676,Tzavellas,Giorgos,1987-11-26,0,1,0,0,1,2014
P-05504,Uchebo,Michael,1990-02-02,0,0,0,1,1,2014
P-01275,Uzoenyi,Ejike,1988-03-23,0,0,1,0,1,2014
P-02850,Valdés,Carlos,1985-05-22,0,1,0,0,1,2014
P-04001,Valencia,Enner,1989-11-04,0,0,0,1,1,2014
P-06870,Vanden Borre,Anthony,1987-10-24,0,1,0,0,1,2014
P-01755,Varela,Silvestre,1985-02-02,0,0,1,0,1,2014
P-03790,Vargas,Eduardo,1989-11-20,0,0,0,1,1,2014
P-06168,Vázquez,José Juan,1988-03-14,0,0,1,0,1,2014
P-08680,Veltman,Joël,1992-01-15,0,1,0,0,1,2014
P-06246,Verhaegh,Paul,1983-09-01,0,1,0,0,1,2014
P-03651,Verratti,Marco,1992-11-05,0,0,1,0,1,2014
P-06461,Victor,not applicable,1983-01-21,1,0,0,0,1,2014
P-01179,Vieirinha,not applicable,1986-01-24,0,0,1,0,1,2014
P-06900,Viera,Ousmane,1986-12-21,0,1,0,0,1,2014
P-07831,Višća,Edin,1990-02-17,0,0,0,1,1,2014
P-04366,Vlaar,Ron,1985-02-16,0,1,0,0,1,2014
P-05290,Vranješ,Ognjen,1989-10-24,0,1,0,0,1,2014
P-04173,Vršajević,Avdija,1986-03-06,0,1,0,0,1,2014
P-01209,Vukojević,Ognjen,1983-12-20,0,0,1,0,1,2014
P-09839,Wakaso,Mubarak,1990-07-25,0,0,1,0,1,2014
P-07796,Waris,Abdul Majeed,1991-09-19,0,0,0,1,1,2014
P-04190,Weidenfeller,Roman,1980-08-06,1,0,0,0,1,2014
P-01696,Wijnaldum,Georginio,1990-11-11,0,0,1,0,1,2014
P-05837,Wilkinson,Alex,1984-08-13,0,1,0,0,1,2014
P-09724,Wilshere,Jack,1992-01-01,0,0,1,0,1,2014
P-01118,Wondolowski,Chris,1983-01-28,0,0,0,1,1,2014
P-05318,Wright,Bailey,1992-07-28,0,1,0,0,1,2014
P-01051,Ya Konan,Didier,1984-05-22,0,0,0,1,1,2014
P-02350,Yedlin,DeAndre,1993-07-09,0,1,0,0,1,2014
P-01246,Yepes,Mario,1976-01-13,0,1,0,0,1,2014
P-09030,Yeshchenko,Andrey,1984-02-09,0,1,0,0,1,2014
P-03931,Yun,Suk-young,1990-02-13,0,1,0,0,1,2014
P-02021,Zabaleta,Pablo,1985-01-16,0,1,0,0,1,2014
P-06183,Zelenika,Oliver,1993-05-14,1,0,0,0,1,2014
P-05163,Zemmamouche,Mohamed,1985-03-19,1,0,0,0,1,2014
P-06337,Zieler,Ron-Robert,1989-02-12,1,0,0,0,1,2014
P-01566,Zúñiga,Juan Camilo,1985-12-14,0,1,0,0,1,2014
P-02717,Zusi,Graham,1986-08-18,0,0,1,0,1,2014
P-08319,Abdel Shafy,Mohamed,1985-07-01,0,1,0,0,1,2018
P-08180,Abdullahi,Shehu,1993-03-12,0,1,0,0,1,2018
P-04364,Abedzadeh,Amir,1993-04-26,1,0,0,0,1,2018
P-05355,Acuña,Marcos,1991-10-28,0,1,0,0,1,2018
P-08418,Advíncula,Luis,1990-03-02,0,1,0,0,1,2018
P-01832,Aït Bennasser,Youssef,1996-07-07,0,0,1,0,1,2018
P-07871,Akanji,Manuel,1995-07-19,0,1,0,0,1,2018
P-04202,Akpeyi,Daniel,1986-03-08,1,0,0,0,1,2018
P-08579,Al-Breik,Mohammed,1992-09-15,0,1,0,0,1,2018
P-05231,Al-Bulaihi,Ali,1989-11-21,0,1,0,0,1,2018
P-03366,Al-Dawsari,Salem,1991-08-19,0,0,1,0,1,2018
P-09480,Al-Faraj,Salman,1989-08-01,0,0,1,0,1,2018
P-04969,Al-Harbi,Mansoor,1987-10-19,0,1,0,0,1,2018
P-00541,Al-Jassim,Taisir,1984-07-25,0,0,1,0,1,2018
P-04959,Al-Khaibari,Abdullah,1996-08-16,0,0,1,0,1,2018
P-06268,Al-Khaibri,Abdulmalek,1986-03-13,0,0,1,0,1,2018
P-00154,Al-Mayouf,Abdullah,1987-01-23,1,0,0,0,1,2018
P-03533,Al-Mogahwi,Housain,1988-03-24,0,0,1,0,1,2018
P-05438,Al-Mosailem,Yasser,1984-02-27,1,0,0,0,1,2018
P-07552,Al-Muwallad,Fahad,1994-09-14,0,0,0,1,1,2018
P-07471,Al-Owais,Mohammed,1991-10-10,1,0,0,0,1,2018
P-07744,Al-Sahlawi,Mohammad,1987-01-10,0,0,0,1,1,2018
P-00932,Al-Shahrani,Yasser,1992-05-25,0,1,0,0,1,2018
P-05463,Al-Shehri,Yahya,1990-06-26,0,0,1,0,1,2018
P-06236,Alexander-Arnold,Trent,1998-10-07,0,1,0,0,1,2018
P-08466,Alisson,not applicable,1992-10-02,1,0,0,0,1,2018
P-02492,Alli,Dele,1996-04-11,0,0,1,0,1,2018
P-02421,Álvarez,Edson,1997-10-24,0,1,0,0,1,2018
P-06309,Amiri,Vahid,1988-04-02,0,0,1,0,1,2018
P-05620,Amrabat,Nordin,1987-03-31,0,0,1,0,1,2018
P-00460,Amrabat,Sofyan,1996-08-21,0,0,1,0,1,2018
P-04222,Ansaldi,Cristian,1986-09-20,0,1,0,0,1,2018
P-05121,Aquino,Pedro,1995-04-13,0,0,1,0,1,2018
